,사용월,호선명,지하철역,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,lat,lng
317,201812,경강선,부발,3991,5851,1792,6026,6000,2243,37.260192,127.490277
318,201812,경강선,삼동,1740,2067,989,3409,2564,1292,37.409522,127.20336
319,201812,경강선,세종대왕릉,318,273,319,586,452,178,37.295309,127.570938
320,201812,경강선,신둔도예촌,1618,3052,1676,3919,2637,1074,37.317185,127.40476
321,201812,경강선,여주,1912,3395,4480,4059,3629,2379,37.282701,127.628607
322,201812,경강선,이매,1784,3896,1985,3371,3275,2066,37.396104,127.12827
323,201812,경강선,이천,4701,7114,4101,5917,6956,3913,37.265579,127.44226
324,201812,경강선,초월,3579,5283,1838,5293,5101,2282,37.374419,127.299
325,201812,경강선,판교,8789,22452,19752,10001,19070,14736,37.394761,127.111217
326,201812,01호선,가산디지털단지,37163,153738,74545,47974,109409,48605,37.481072,126.882343
327,201812,01호선,관악,5863,10885,11990,16876,13158,8188,37.419232,126.908706
328,201812,01호선,광명,3361,2917,3781,3644,11884,4543,37.416182,126.884466
329,201812,01호선,구로,31199,87960,51003,53688,81326,36639,37.503039,126.881966
330,201812,01호선,군포,25818,47681,9344,21215,34086,13227,37.35356,126.948462
331,201812,01호선,금정,39173,83361,31822,56552,74600,35422,37.372221,126.943429
332,201812,01호선,금천구청,15544,30459,12913,21711,28401,12910,37.455626,126.89398
333,201812,01호선,남영,22328,63158,36976,27565,50735,22617,37.541021,126.9713
334,201812,01호선,노량진,13995,25337,19380,29633,32009,21320,37.514219,126.942454
335,201812,01호선,당정,9497,17652,9245,15703,16904,8414,37.344285,126.948345
336,201812,01호선,대방,34014,57191,29417,37004,52010,22673,37.513342,126.926382
337,201812,01호선,독산,35837,95369,38419,45891,69630,32272,37.466613,126.889249
338,201812,01호선,두정,7564,15721,17996,14177,17173,10310,36.833705,127.14896
339,201812,01호선,명학,20635,59258,18091,26496,39753,15195,37.384653,126.935433
340,201812,01호선,병점,20317,28806,21663,38879,41088,22601,37.207503,127.032731
341,201812,01호선,서동탄,1688,2549,1010,3534,3139,1605,37.195504,127.051672
342,201812,01호선,서울,1896,2764,2303,14486,13814,12675,37.554648,126.972559
343,201812,01호선,서정리,9204,11559,6046,15195,12127,6596,37.056496,127.052819
344,201812,01호선,석수,13674,19987,12863,23592,24492,13799,37.435047,126.902295
345,201812,01호선,성균관대,10698,25829,17050,30357,29156,17711,37.300349,126.97075
346,201812,01호선,성환,8972,13216,10398,12523,11764,5549,36.916076,127.126964
347,201812,01호선,세류,5334,5314,3736,8515,7793,4949,37.245025,127.013222
348,201812,01호선,세마,3488,6272,2617,6998,6662,3318,37.187533,127.04318
349,201812,01호선,송탄,5166,8427,4911,10933,10412,6615,37.075696,127.054301
350,201812,01호선,수원,53380,85696,78959,119240,117267,98596,37.265974,126.999874
351,201812,01호선,신길,14368,29897,11460,20078,32204,13702,37.517122,126.917169
352,201812,01호선,신도림,6163,15712,6680,8615,13348,6811,37.508725,126.891295
353,201812,01호선,안양,18130,44040,51370,60465,50272,35521,37.401592,126.922874
354,201812,01호선,영등포,61099,134464,102204,149357,189396,129062,37.515504,126.907628
355,201812,01호선,오산,17575,21631,14069,27575,29507,15302,37.145885,127.06672
356,201812,01호선,오산대,3847,7221,6947,8156,7731,3553,37.168953,127.063197
357,201812,01호선,용산,70856,154297,115357,131343,171626,116207,37.529849,126.964561
358,201812,01호선,의왕,25662,26035,9921,26776,24152,12000,37.320852,126.948217
359,201812,01호선,지제,8246,6526,3469,9765,8315,4635,37.0188,127.070444
360,201812,01호선,직산,2976,2830,1905,2522,3250,1105,36.870593,127.143904
361,201812,01호선,진위,6855,7978,1658,6262,8478,2972,37.109447,127.062278
362,201812,01호선,천안,7093,10679,13772,19173,17003,11856,36.810005,127.146826
363,201812,01호선,평택,16321,21880,20091,36023,32502,22433,36.990726,127.085159
364,201812,01호선,화서,5902,13346,7502,14798,12585,7767,37.283862,126.989627
365,201812,경원선,가능,4440,16893,8482,13157,11091,7314,37.74859951,127.0441759
366,201812,경원선,광운대,6585,13886,12683,17796,13961,8957,37.62396192,127.0618277
367,201812,경원선,녹양,4056,8801,4868,9043,9314,4994,37.7596163,127.0423211
368,201812,경원선,녹천,3675,5111,3061,6804,6350,3470,37.64472641,127.0514811
369,201812,경원선,덕계,1747,2846,1774,3555,2432,1310,37.81859454,127.0569062
370,201812,경원선,덕정,8256,17788,9483,14276,13811,6860,37.84347015,127.0615003
371,201812,경원선,도봉,3884,10276,8731,11454,11100,5531,37.67962779,127.0455746
372,201812,경원선,도봉산,3993,5706,10380,16961,12884,7946,37.68974492,127.0461423
373,201812,경원선,동두천,8090,7165,4291,4866,5831,2964,37.92762028,127.0547774
374,201812,경원선,동두천중앙,5141,10602,5743,7898,8335,3579,37.90180843,127.0563875
375,201812,경원선,망월사,4595,18189,16504,16596,13297,7619,37.71063497,127.0473543
376,201812,경원선,방학,7783,19798,12055,18427,19234,10561,37.66775024,127.0443057
377,201812,경원선,보산,2422,3239,1921,5001,3475,2013,37.91453091,127.0571795
378,201812,경원선,서빙고,4312,8429,3897,5847,7492,2890,37.5199083,126.9884501
379,201812,경원선,석계,6499,12317,9720,18127,15835,11127,37.61517624,127.0657318
380,201812,경원선,소요산,2284,2961,2306,7545,4756,2721,37.94727665,127.0606274
381,201812,경원선,신이문,4631,8801,5854,13228,11627,7397,37.60202448,127.0673685
382,201812,경원선,양주,11385,13802,8526,15035,17481,8875,37.77419343,127.0448678
383,201812,경원선,옥수,41,240,45,481,33,408,37.54071815,127.0187087
384,201812,경원선,왕십리,11123,24522,22618,41238,40051,31443,37.56208505,127.0384314
385,201812,경원선,외대앞,6614,23118,15361,28062,22199,14745,37.59617573,127.063589
386,201812,경원선,월계,8465,11932,13042,16188,11878,7041,37.63321594,127.0588457
387,201812,경원선,응봉,2050,2683,1366,3082,2934,1602,37.55058589,127.0347705
388,201812,경원선,의정부,15104,34618,40227,54598,55766,39236,37.73889917,127.045923
389,201812,경원선,이촌,4563,8379,6627,11286,11662,6430,37.52264626,126.9737511
390,201812,경원선,지행,5538,12129,7868,12542,14075,8067,37.89251965,127.0557757
391,201812,경원선,창동,0,0,0,1,0,0,37.65292081,127.0479618
392,201812,경원선,청량리,14304,23773,34804,43505,37041,30578,37.58017222,127.0455682
393,201812,경원선,한남,8565,13560,12141,13285,15657,8449,37.52941984,127.0089652
394,201812,경원선,회룡,6481,11354,11298,17064,14757,9027,37.72468322,127.0472035
395,201812,경의선,가좌,3455,7583,7386,10626,9217,5665,37.568491,126.915487
396,201812,경의선,강매,1054,3440,1459,3483,4004,1626,37.612314,126.843223
397,201812,경의선,검암,0,0,0,0,0,1,37.56945248,126.6736399
398,201812,경의선,계양,0,0,0,0,0,0,37.57177255,126.7363912
399,201812,경의선,곡산,1067,2186,671,1430,1641,608,37.645676,126.801762
400,201812,경의선,공덕,0,0,0,0,0,0,37.544018,126.951592
401,201812,경의선,공덕,5615,17839,7538,8471,17449,8039,37.544018,126.951592
402,201812,경의선,금릉,4760,9265,5128,8870,9682,5349,37.751322,126.765347
403,201812,경의선,금촌,10422,17057,10208,15439,18336,9546,37.766217,126.774644
404,201812,경의선,김포공항,0,0,0,1,0,0,37.56517181,126.8012249
405,201812,경의선,능곡,2629,5677,3372,6350,5824,3366,37.618808,126.820783
406,201812,경의선,디지털미디어시티,2077,4554,3805,5327,5709,3049,37.576646,126.900984
407,201812,경의선,디지털미디어시티,0,0,0,0,0,0,37.576646,126.900984
408,201812,경의선,문산,7073,14178,6683,13498,12710,6613,37.854619,126.788047
409,201812,경의선,백마,6050,11770,6250,11700,12421,5541,37.658239,126.794461
410,201812,경의선,서강대,2877,7766,5898,5988,6211,4122,37.551881,126.935711
411,201812,경의선,서울,13421,41178,13857,12272,25389,8759,37.554648,126.972559
412,201812,경의선,서울,0,0,0,1,4,4,37.554648,126.972559
413,201812,경의선,수색,4386,15427,8116,7476,13370,5291,37.580842,126.895611
414,201812,경의선,신촌,2064,7797,2911,3972,3775,1751,37.555134,126.936893
415,201812,경의선,야당,4170,6899,5348,8936,8147,5087,37.712327,126.761356
416,201812,경의선,운정,5423,8784,4493,10085,9325,4913,37.725826,126.767257
417,201812,경의선,월롱,9712,10783,5096,9619,15161,5185,37.796188,126.792587
418,201812,경의선,일산,6598,17761,8746,15267,12707,7047,37.682077,126.769846
419,201812,경의선,탄현,6084,10021,7419,12200,12638,7063,37.694023,126.761086
420,201812,경의선,파주,1980,5640,2987,5849,5590,1656,37.815298,126.792783
421,201812,경의선,풍산,4106,7705,5222,9658,8840,4987,37.672346,126.786243
422,201812,경의선,행신,5431,10978,6911,14324,12682,7147,37.612102,126.834146
423,201812,경의선,홍대입구,1960,6277,5518,4713,6098,4756,37.557192,126.925381
424,201812,경의선,홍대입구,0,0,0,0,0,0,37.557192,126.925381
425,201812,경의선,화전,2385,8362,6727,7401,7432,4270,37.602888,126.868387
426,201812,경의선,효창공원앞,3922,14283,7990,7026,11461,6302,37.539261,126.961351
427,201812,01호선,간석,3965,10036,6594,11777,11294,6997,37.464737,126.694181
428,201812,01호선,개봉,17164,27921,22744,40727,38771,23814,37.494594,126.85868
429,201812,01호선,구일,7699,18628,11483,14798,15258,9870,37.496756,126.870793
430,201812,01호선,도원,6384,31783,6094,9204,8994,3692,37.468446,126.642706
431,201812,01호선,도화,4121,9475,3612,8561,7910,3903,37.46607,126.668672
432,201812,01호선,동암,15912,21171,16858,32248,30143,19432,37.471408,126.702896
433,201812,01호선,동인천,23551,40458,25243,44850,51462,27860,37.475276,126.632802
434,201812,01호선,백운,5871,14965,10052,14940,13826,7586,37.483664,126.707704
435,201812,01호선,부개,5709,13970,8361,15142,14633,8806,37.488418,126.74109
436,201812,01호선,부천,23130,53987,49170,80115,79809,56859,37.48405,126.782686
437,201812,01호선,부평,22339,38759,49223,83907,78206,61457,37.489493,126.724805
438,201812,01호선,소사,9380,16504,13171,20529,17956,11366,37.482753,126.79544
439,201812,01호선,송내,36196,90617,49698,62888,90222,44269,37.4876,126.753664
440,201812,01호선,역곡,14855,33270,34191,50506,44695,28958,37.485178,126.811502
441,201812,01호선,오류동,7171,12913,11743,20228,18977,11598,37.494526,126.845365
442,201812,01호선,온수,11183,16397,10131,16322,13818,7308,37.492258,126.823388
443,201812,01호선,인천,6075,8927,5607,14066,13334,6464,37.476691,126.616936
444,201812,01호선,제물포,14957,39005,19862,27833,27049,13738,37.466769,126.656666
445,201812,01호선,주안,23180,39617,30765,50948,51477,34737,37.464941,126.679923
446,201812,01호선,중동,5924,16742,10615,16118,15628,9075,37.486562,126.764843
447,201812,경춘선,가평,2067,5197,3147,6074,5138,1872,37.814536,127.510739
448,201812,경춘선,갈매,2321,4778,2581,4298,4946,2495,37.634118,127.114757
449,201812,경춘선,강촌,277,1599,1588,1532,969,330,37.805723,127.634146
450,201812,경춘선,굴봉산,70,245,437,443,194,133,37.832067,127.557695
451,201812,경춘선,금곡,1804,4005,1905,2808,3287,1294,37.637382,127.207853
452,201812,경춘선,김유정,303,544,1237,1311,615,172,37.818466,127.71434
453,201812,경춘선,남춘천,2281,4931,5942,7074,5428,4048,37.864007,127.723792
454,201812,경춘선,대성리,416,1042,651,1302,1013,437,37.684071,127.379319
455,201812,경춘선,마석,5635,8275,4507,6285,7687,3177,37.652782,127.311767
456,201812,경춘선,백양리,474,825,386,1354,698,299,37.830779,127.58933
457,201812,경춘선,별내,4029,6868,4049,6408,5625,3369,37.64202,127.12684
458,201812,경춘선,사릉,4663,7148,3185,5957,7376,3056,37.65108,127.176933
459,201812,경춘선,상천,176,585,527,691,295,131,37.770246,127.454821
460,201812,경춘선,신내,2879,2809,1001,1532,1558,954,37.612887,127.103218
461,201812,경춘선,천마산,1423,1206,1453,1864,1986,812,37.658978,127.285379
462,201812,경춘선,청평,1788,3972,3248,4622,4790,3021,37.735488,127.42661
463,201812,경춘선,춘천,1457,3838,3714,5423,4009,2751,37.885054,127.717023
464,201812,경춘선,퇴계원,3426,5006,2433,5440,6152,3298,37.648311,127.143952
465,201812,경춘선,평내호평,4073,9191,6443,9937,9708,5557,37.653225,127.244493
466,201812,공항철도,검암,8156,15821,6174,11646,17254,7235,37.569104,126.673728
467,201812,공항철도,계양,4536,6084,5527,13804,11443,6597,37.571462,126.735637
468,201812,공항철도,공덕,2778,9159,5147,4190,7989,4020,37.544018,126.951592
469,201812,공항철도,공항화물청사,13742,30474,4641,9555,19702,5428,37.458366,126.476241
470,201812,공항철도,김포공항,21260,21235,10709,23791,29759,22333,37.562434,126.801058
471,201812,공항철도,디지털미디어시티,20622,81341,37513,35632,82837,33139,37.576646,126.900984
472,201812,공항철도,마곡나루,9506,26059,9842,25007,20911,7668,37.567336,126.829497
473,201812,공항철도,서울,17880,25489,24210,34499,34981,27531,37.554648,126.972559
474,201812,공항철도,영종,2264,2548,2088,4950,3530,1937,37.511466,126.5237
475,201812,공항철도,운서,11172,12900,10060,16238,13563,7692,37.492904,126.49379
476,201812,공항철도,인천공항1터미널,35756,37554,27753,41226,35401,26638,37.44768026,126.458091
477,201812,공항철도,인천공항2터미널,14510,13784,8567,18540,21871,10119,37.48479845,126.4380499
478,201812,공항철도,청라국제도시,7184,17812,5164,13791,18719,5863,37.555878,126.625327
479,201812,공항철도,홍대입구,7293,21902,20346,28380,33213,25691,37.557192,126.925381
480,201812,04호선,경마공원,6150,18344,31024,42607,87535,11214,37.443885,127.007888
481,201812,04호선,과천,3089,7644,4898,11543,7746,3926,37.433021,126.996568
482,201812,04호선,대공원,3635,14293,31207,15770,12866,4135,37.435675,127.006523
483,201812,04호선,범계,21963,64601,50225,63429,74267,49344,37.389793,126.950806
484,201812,04호선,선바위,20474,23539,15577,28628,36202,18687,37.451673,127.002303
485,201812,04호선,인덕원,28733,104505,41092,56817,85804,36285,37.401553,126.976715
486,201812,04호선,정부과천청사,20808,74215,25223,35268,58126,19300,37.426513,126.98978
487,201812,04호선,평촌,24285,77395,34792,39486,58758,28579,37.394287,126.963883
488,201812,분당선,가천대,6505,29138,32674,26486,20304,12786,37.448605,127.126697
489,201812,분당선,강남구청,12321,48980,38349,24496,48074,24427,37.517186,127.04128
490,201812,분당선,개포동,5681,8651,7655,11074,8113,4442,37.489116,127.06614
491,201812,분당선,구룡,7959,4618,3059,5459,3461,1926,37.486839,127.058856
492,201812,분당선,구성,4297,6841,4076,8175,7840,4171,37.298969,127.105664
493,201812,분당선,기흥,8949,20347,12191,21580,20728,12652,37.275619,127.115936
494,201812,분당선,대모산입구,3875,8644,4689,6758,7848,3807,37.491373,127.07272
495,201812,분당선,도곡,13496,28144,20246,21153,25238,13555,37.490858,127.055381
496,201812,분당선,망포,20105,39869,15530,35511,46816,23920,37.245795,127.057353
497,201812,분당선,매교,2698,11505,4791,6853,5409,2483,37.265481,127.015678
498,201812,분당선,매탄권선,4460,12183,5645,12052,10430,5620,37.252759,127.040566
499,201812,분당선,모란,22768,34297,28716,46634,46017,28442,37.43213,127.129087
500,201812,분당선,미금,19425,47002,37893,44128,46731,27230,37.350077,127.10891
501,201812,분당선,보정,2222,7030,2697,5786,4278,2133,37.312752,127.108196
502,201812,분당선,복정,0,0,0,3,3,3,37.470047,127.126662
503,201812,분당선,상갈,6335,11370,7296,13264,12162,6583,37.26181,127.108847
504,201812,분당선,서울숲,8105,25519,18085,21213,28284,14186,37.543617,127.044707
505,201812,분당선,서현,35597,84290,75502,79580,103821,67012,37.385126,127.123592
506,201812,분당선,선릉,33547,125280,82018,29388,59075,27967,37.504503,127.049008
507,201812,분당선,선정릉,11359,51997,41128,20910,43158,24064,37.51098,127.043593
508,201812,분당선,수내,14726,54466,45200,37988,52369,29934,37.378455,127.114322
509,201812,분당선,수서,25432,46608,29368,35753,46880,22520,37.487371,127.10188
510,201812,분당선,수원,6904,12105,8676,21122,24173,18569,37.265974,126.999874
511,201812,분당선,수원시청,12431,39708,33578,29154,37552,24071,37.261911,127.030736
512,201812,분당선,신갈,2217,6542,4009,7860,6458,3620,37.286102,127.111313
513,201812,분당선,압구정로데오,22014,64454,87191,51039,74422,55674,37.527381,127.040534
514,201812,분당선,야탑,37799,96179,64769,73579,96327,57330,37.411185,127.128715
515,201812,분당선,영통,8761,26157,19475,27323,30016,17070,37.251568,127.071394
516,201812,분당선,오리,14174,32809,22065,30662,37439,17576,37.339824,127.108942
517,201812,분당선,이매,5713,15777,9333,16083,13094,7706,37.396104,127.12827
518,201812,분당선,정자,21437,60250,48026,40583,58130,35325,37.36706,127.108105
519,201812,분당선,죽전,16367,30533,28313,39635,41489,28432,37.324753,127.107395
520,201812,분당선,청명,4851,9280,4049,9091,10425,4830,37.259489,127.078934
521,201812,분당선,태평,8155,16928,13731,24744,22796,13880,37.440019,127.127709
522,201812,분당선,한티,18760,44565,44413,39427,44560,30361,37.496237,127.052873
523,201812,수인선,남동인더스파크,15744,19798,3082,11315,12592,4360,37.407722,126.695216
524,201812,수인선,달월,185,726,256,1104,782,89,37.379681,126.745177
525,201812,수인선,소래포구,3062,6330,5309,10439,9351,5623,37.40095,126.733522
526,201812,수인선,송도,2007,4711,2800,6030,5125,3012,37.428514,126.657772
527,201812,수인선,숭의,6804,13008,5304,9525,10852,5082,37.460789,126.638297
528,201812,수인선,신포,3734,10193,3871,5638,7304,3174,37.46874,126.623853
529,201812,수인선,연수,4355,13023,9693,11823,14607,7937,37.417804,126.67894
530,201812,수인선,원인재,4168,7993,4829,8904,8865,5561,37.412603,126.687389
